ID	trialnr	pic_nr	x_traj	y_traj	traj_timesteps
RabSc	1	47	518	569	  246.17
RabSc	1	47	519	564	  252.74
RabSc	1	47	519	557	  261.58
RabSc	1	47	519	548	  268.98
RabSc	1	47	520	537	  278.36
RabSc	1	47	520	527	  286.02
RabSc	1	47	521	514	  292.75
RabSc	1	47	524	503	  302.28
RabSc	1	47	525	492	  308.81
RabSc	1	47	528	482	  317.83
RabSc	1	47	530	474	  326.32
RabSc	1	47	532	467	  332.78
RabSc	1	47	534	459	  341.54
RabSc	1	47	536	452	  350.22
RabSc	1	47	536	444	  356.93
RabSc	1	47	537	433	  365.56
RabSc	1	47	537	422	  374.42
RabSc	1	47	537	410	  381.04
RabSc	1	47	537	398	  390.54
RabSc	1	47	536	384	  397.09
RabSc	1	47	535	372	  405.90
RabSc	1	47	535	358	  412.44
RabSc	1	47	535	346	  421.58
RabSc	1	47	535	335	  430.31
RabSc	1	47	535	324	  436.83
RabSc	1	47	535	313	  445.63
RabSc	1	47	535	304	  453.03
RabSc	1	47	535	293	  461.93
RabSc	1	47	534	282	  468.41
RabSc	1	47	533	272	  477.07
RabSc	1	47	531	263	  486.33
RabSc	1	47	528	255	  493.07
RabSc	1	47	525	250	  501.84
RabSc	1	47	522	246	  510.67
RabSc	1	47	521	244	  517.35
RabSc	1	47	519	244	  541.29
RabSc	1	47	518	247	  556.92
RabSc	1	47	517	250	  566.09
RabSc	1	47	515	253	  572.61
RabSc	1	47	513	257	  581.49
RabSc	1	47	510	260	  588.76
RabSc	1	47	507	264	  597.52
RabSc	1	47	506	267	  606.18
RabSc	1	47	505	271	  612.74
RabSc	1	47	505	274	  622.29
RabSc	1	47	505	277	  628.87
RabSc	1	47	505	279	  637.65
RabSc	1	47	505	280	  646.47
RabSc	1	47	505	281	  653.57
RabSc	1	47	506	282	  668.93
RabSc	1	47	506	283	  686.59
RabSc	1	47	506	285	  702.48
RabSc	1	47	506	287	  709.03
RabSc	1	47	506	288	  717.79
RabSc	1	47	506	291	  726.50
RabSc	1	47	505	293	  733.22
RabSc	1	47	503	295	  741.84
RabSc	1	47	501	299	  757.24
RabSc	1	47	499	303	  766.35
RabSc	1	47	498	306	  773.01
RabSc	1	47	498	311	  781.85
RabSc	1	47	498	317	  790.53
RabSc	1	47	501	326	  797.17
RabSc	1	47	505	336	  806.26
RabSc	1	47	508	342	  812.76
RabSc	1	47	512	347	  821.37
RabSc	1	47	513	349	  830.07
RabSc	1	47	515	350	  836.44
RabSc	1	47	514	350	 1053.36
RabSc	1	47	513	350	 1062.02
RabSc	1	47	511	352	 1068.53
RabSc	1	47	508	352	 1077.26
RabSc	1	47	505	352	 1086.08
RabSc	1	47	502	353	 1092.64
RabSc	1	47	500	353	 1101.44
RabSc	1	47	497	354	 1110.18
RabSc	1	47	498	354	 1165.77
RabSc	1	47	498	355	 1229.87
RabSc	1	47	499	356	 1244.75
RabSc	1	47	500	357	 1300.61
RabSc	1	47	501	357	 1462.21
RabSc	2	28	508	570	  141.47
RabSc	2	28	506	565	  150.19
RabSc	2	28	506	562	  156.71
RabSc	2	28	503	555	  165.44
RabSc	2	28	502	548	  174.14
RabSc	2	28	500	527	  190.23
RabSc	2	28	500	515	  199.36
RabSc	2	28	499	500	  206.50
RabSc	2	28	498	486	  213.10
RabSc	2	28	497	473	  221.85
RabSc	2	28	495	460	  230.71
RabSc	2	28	493	447	  237.86
RabSc	2	28	492	434	  244.75
RabSc	2	28	491	425	  254.40
RabSc	2	28	490	414	  263.24
RabSc	2	28	490	405	  269.77
RabSc	2	28	490	400	  278.49
RabSc	2	28	490	396	  285.95
RabSc	2	28	490	393	  294.85
RabSc	2	28	491	392	  302.33
RabSc	2	28	492	392	  326.36
RabSc	2	28	493	392	  349.29
RabSc	2	28	494	391	  358.01
RabSc	2	28	494	390	  366.84
RabSc	2	28	495	388	  373.35
RabSc	2	28	495	385	  382.18
RabSc	2	28	496	381	  390.85
RabSc	2	28	497	377	  397.40
RabSc	2	28	497	373	  406.07
RabSc	2	28	497	370	  414.79
RabSc	2	28	497	366	  421.73
RabSc	2	28	497	365	  430.57
RabSc	2	28	496	363	  436.99
RabSc	2	28	496	362	  550.49
RabSc	2	28	497	361	  645.90
RabSc	2	28	499	361	  653.06
RabSc	2	28	501	361	  662.35
RabSc	2	28	504	360	  668.93
RabSc	2	28	507	359	  677.32
RabSc	2	28	509	359	  687.15
RabSc	2	28	510	359	  693.64
RabSc	2	28	511	358	  709.00
RabSc	3	44	510	569	  225.09
RabSc	3	44	509	559	  233.72
RabSc	3	44	508	549	  240.27
RabSc	3	44	505	537	  248.94
RabSc	3	44	504	525	  257.84
RabSc	3	44	503	512	  264.37
RabSc	3	44	502	500	  273.62
RabSc	3	44	501	485	  280.11
RabSc	3	44	500	470	  288.83
RabSc	3	44	500	455	  297.73
RabSc	3	44	501	440	  304.68
RabSc	3	44	504	424	  313.43
RabSc	3	44	507	408	  319.92
RabSc	3	44	511	394	  328.69
RabSc	3	44	514	380	  336.09
RabSc	3	44	517	369	  344.82
RabSc	3	44	519	358	  353.57
RabSc	3	44	520	347	  360.23
RabSc	3	44	520	339	  369.31
RabSc	3	44	520	332	  375.86
RabSc	3	44	520	327	  384.67
RabSc	3	44	518	323	  393.40
RabSc	3	44	517	320	  399.96
RabSc	3	44	517	316	  408.71
RabSc	3	44	517	314	  417.41
RabSc	3	44	517	312	  424.12
RabSc	3	44	517	310	  432.76
RabSc	3	44	517	307	  441.42
RabSc	3	44	518	304	  447.98
RabSc	3	44	518	302	  457.23
RabSc	3	44	519	301	  464.07
RabSc	3	44	519	300	  481.15
RabSc	3	44	518	301	  512.42
RabSc	3	44	517	302	  521.51
RabSc	3	44	516	303	  527.89
RabSc	3	44	515	305	  536.55
RabSc	3	44	513	307	  545.28
RabSc	3	44	512	308	  551.96
RabSc	3	44	510	311	  560.67
RabSc	3	44	509	314	  569.82
RabSc	3	44	508	316	  576.43
RabSc	3	44	507	319	  585.15
RabSc	3	44	506	322	  593.80
RabSc	3	44	506	323	  600.45
RabSc	3	44	506	324	  609.16
RabSc	3	44	506	326	  617.92
RabSc	3	44	506	327	  633.34
RabSc	3	44	506	328	  648.85
RabSc	3	44	506	330	  675.89
