ID	trialnr	pic_nr	x_traj	y_traj	traj_timesteps
SoeHa	1	30	514	570	  353.16
SoeHa	1	30	514	564	  362.19
SoeHa	1	30	514	557	  369.57
SoeHa	1	30	513	550	  378.36
SoeHa	1	30	513	542	  384.89
SoeHa	1	30	512	532	  393.61
SoeHa	1	30	511	521	  402.76
SoeHa	1	30	511	508	  409.31
SoeHa	1	30	511	493	  418.05
SoeHa	1	30	511	479	  424.65
SoeHa	1	30	510	467	  433.41
SoeHa	1	30	510	456	  442.13
SoeHa	1	30	510	447	  448.55
SoeHa	1	30	510	440	  457.22
SoeHa	1	30	510	436	  465.96
SoeHa	1	30	510	432	  472.46
SoeHa	1	30	510	430	  481.14
SoeHa	1	30	510	427	  488.46
SoeHa	1	30	510	425	  497.17
SoeHa	1	30	511	423	  505.89
SoeHa	1	30	511	421	  512.54
SoeHa	1	30	511	420	  522.30
SoeHa	1	30	511	418	  528.98
SoeHa	1	30	511	416	  537.75
SoeHa	1	30	511	415	  546.51
SoeHa	1	30	512	413	  553.45
SoeHa	1	30	512	412	  562.19
SoeHa	1	30	514	409	  568.74
SoeHa	1	30	514	408	  577.43
SoeHa	1	30	515	406	  586.51
SoeHa	1	30	515	404	  593.11
SoeHa	1	30	516	403	  601.74
SoeHa	1	30	516	401	  610.43
SoeHa	1	30	516	398	  616.99
SoeHa	1	30	516	397	  625.91
SoeHa	1	30	516	395	  633.02
SoeHa	1	30	516	393	  642.03
SoeHa	1	30	516	391	  648.78
SoeHa	1	30	516	388	  658.22
SoeHa	1	30	516	387	  664.75
SoeHa	1	30	516	386	  673.53
SoeHa	1	30	516	385	  682.30
SoeHa	1	30	515	384	  689.20
SoeHa	1	30	515	383	  698.02
SoeHa	1	30	514	382	  713.23
SoeHa	1	30	513	381	  720.57
SoeHa	1	30	513	380	  729.30
SoeHa	1	30	513	379	  738.00
SoeHa	1	30	512	378	  744.54
SoeHa	1	30	511	377	  754.05
SoeHa	1	30	510	377	  760.68
SoeHa	1	30	509	375	  769.28
SoeHa	1	30	508	374	  784.47
