ID	trialnr	pic_nr	x_traj	y_traj	traj_timesteps
HemFr	2	35	516	567	  387.12
HemFr	2	35	519	549	  393.76
HemFr	2	35	521	531	  403.24
HemFr	2	35	523	513	  410.06
HemFr	2	35	525	495	  419.70
HemFr	2	35	526	480	  426.52
HemFr	2	35	527	466	  436.41
HemFr	2	35	527	451	  443.19
HemFr	2	35	527	436	  449.92
HemFr	2	35	527	421	  459.51
HemFr	2	35	522	405	  466.30
HemFr	2	35	518	391	  475.32
HemFr	2	35	512	379	  482.09
HemFr	2	35	507	368	  491.31
HemFr	2	35	503	359	  498.07
HemFr	2	35	500	353	  507.79
HemFr	2	35	498	349	  514.97
HemFr	2	35	497	346	  522.67
HemFr	2	35	497	344	  531.62
HemFr	2	35	497	345	  586.48
HemFr	2	35	497	347	  595.29
HemFr	2	35	497	348	  601.71
HemFr	2	35	497	349	  618.70
HemFr	2	35	497	350	  634.01
HemFr	2	35	498	351	  698.04
HemFr	2	35	499	352	  706.95
HemFr	2	35	500	352	  715.74
HemFr	2	35	501	352	  723.00
HemFr	2	35	503	352	  746.30
HemFr	2	35	504	352	  785.92
HemFr	2	35	504	353	  826.38
HemFr	3	30	518	568	  311.82
HemFr	3	30	518	563	  319.38
HemFr	3	30	518	557	  328.42
HemFr	3	30	518	550	  335.23
HemFr	3	30	518	544	  344.43
HemFr	3	30	518	538	  351.20
HemFr	3	30	518	532	  359.81
HemFr	3	30	517	528	  369.31
HemFr	3	30	517	523	  375.89
HemFr	3	30	517	519	  384.58
HemFr	3	30	516	515	  391.37
HemFr	3	30	516	512	  401.08
HemFr	3	30	516	509	  407.88
HemFr	3	30	516	505	  416.87
HemFr	3	30	516	502	  423.67
HemFr	3	30	516	495	  433.06
HemFr	3	30	516	485	  439.77
HemFr	3	30	516	476	  448.96
HemFr	3	30	516	464	  455.43
HemFr	3	30	516	451	  464.52
HemFr	3	30	516	439	  472.23
HemFr	3	30	516	426	  478.99
HemFr	3	30	514	413	  493.14
HemFr	3	30	513	402	  495.50
HemFr	3	30	512	393	  504.20
HemFr	3	30	510	387	  510.87
HemFr	3	30	507	382	  519.77
HemFr	3	30	505	380	  528.65
HemFr	3	30	504	379	  535.20
