ID	trialnr	pic_nr	x_traj	y_traj	traj_timesteps
ChrNe	1	17	509	570	  213.85
ChrNe	1	17	508	568	  221.40
ChrNe	1	17	508	566	  230.42
ChrNe	1	17	508	564	  238.07
ChrNe	1	17	508	560	  244.61
ChrNe	1	17	508	554	  252.48
ChrNe	1	17	508	549	  261.09
ChrNe	1	17	509	543	  270.00
ChrNe	1	17	510	537	  276.96
ChrNe	1	17	510	530	  286.00
ChrNe	1	17	511	525	  292.73
ChrNe	1	17	512	519	  301.19
ChrNe	1	17	512	513	  309.97
ChrNe	1	17	513	506	  316.46
ChrNe	1	17	513	498	  325.08
ChrNe	1	17	514	490	  333.78
ChrNe	1	17	515	483	  340.92
ChrNe	1	17	515	476	  350.17
ChrNe	1	17	516	467	  357.12
ChrNe	1	17	517	462	  366.40
ChrNe	1	17	518	456	  373.51
ChrNe	1	17	519	450	  382.69
ChrNe	1	17	519	445	  389.55
ChrNe	1	17	519	439	  396.39
ChrNe	1	17	519	435	  405.52
ChrNe	1	17	519	429	  414.47
ChrNe	1	17	519	425	  422.02
ChrNe	1	17	519	419	  428.68
ChrNe	1	17	519	415	  436.40
ChrNe	1	17	519	411	  445.29
ChrNe	1	17	518	408	  452.96
ChrNe	1	17	517	403	  461.96
ChrNe	1	17	516	400	  468.60
ChrNe	1	17	515	397	  477.43
ChrNe	1	17	514	394	  486.31
ChrNe	1	17	512	391	  492.98
ChrNe	1	17	510	389	  501.84
ChrNe	1	17	510	387	  508.66
ChrNe	1	17	509	386	  517.47
ChrNe	1	17	508	385	  526.30
ChrNe	1	17	508	382	  532.91
ChrNe	1	17	507	381	  541.87
ChrNe	1	17	506	379	  548.54
ChrNe	1	17	505	376	  557.78
ChrNe	1	17	505	375	  564.39
ChrNe	1	17	505	374	  576.12
ChrNe	1	17	504	373	  599.52
ChrNe	1	17	504	372	  708.63
ChrNe	1	17	504	371	  717.39
ChrNe	1	17	504	369	  726.57
ChrNe	1	17	504	368	  733.26
ChrNe	1	17	504	367	  740.37
ChrNe	1	17	504	365	  749.77
ChrNe	1	17	504	363	  756.44
ChrNe	1	17	504	362	  780.58
ChrNe	2	40	511	564	  290.22
ChrNe	2	40	511	553	  298.92
ChrNe	2	40	511	540	  307.58
ChrNe	2	40	513	523	  314.17
ChrNe	2	40	514	505	  321.59
ChrNe	2	40	515	485	  330.40
ChrNe	2	40	517	464	  339.05
ChrNe	2	40	518	447	  345.61
ChrNe	2	40	519	432	  354.72
ChrNe	2	40	520	417	  363.49
ChrNe	2	40	521	398	  370.06
ChrNe	2	40	524	379	  378.96
ChrNe	2	40	525	366	  385.93
ChrNe	2	40	526	353	  394.72
ChrNe	2	40	530	341	  403.35
ChrNe	2	40	533	331	  409.92
ChrNe	2	40	535	321	  419.65
ChrNe	2	40	537	314	  426.47
ChrNe	2	40	537	308	  436.14
ChrNe	2	40	538	306	  442.75
ChrNe	2	40	537	306	  506.41
ChrNe	2	40	536	306	  515.13
