ID	trialnr	pic_nr	x_traj	y_traj	traj_timesteps
AnKDe	1	47	511	570	  309.74
AnKDe	1	47	511	561	  316.66
AnKDe	1	47	511	550	  325.57
AnKDe	1	47	511	537	  334.38
AnKDe	1	47	510	522	  340.97
AnKDe	1	47	509	507	  349.91
AnKDe	1	47	507	492	  356.63
AnKDe	1	47	506	475	  365.67
AnKDe	1	47	505	455	  374.51
AnKDe	1	47	504	437	  381.22
AnKDe	1	47	501	419	  390.47
AnKDe	1	47	500	404	  397.18
AnKDe	1	47	497	389	  405.98
AnKDe	1	47	496	375	  412.67
AnKDe	1	47	495	363	  421.97
AnKDe	1	47	494	352	  428.66
AnKDe	1	47	494	342	  438.32
AnKDe	1	47	494	331	  445.08
AnKDe	1	47	494	321	  453.95
AnKDe	1	47	494	311	  460.67
AnKDe	1	47	495	301	  470.04
AnKDe	1	47	496	292	  476.71
AnKDe	1	47	499	280	  486.26
AnKDe	1	47	500	271	  492.92
AnKDe	1	47	501	262	  501.78
AnKDe	1	47	502	253	  510.62
AnKDe	1	47	502	244	  517.31
AnKDe	1	47	502	236	  526.17
AnKDe	1	47	503	229	  532.82
AnKDe	1	47	503	225	  541.67
AnKDe	1	47	504	222	  550.62
AnKDe	1	47	504	220	  557.21
AnKDe	1	47	504	219	  566.04
AnKDe	1	47	504	220	  604.98
AnKDe	1	47	504	223	  613.58
AnKDe	1	47	504	228	  622.51
AnKDe	1	47	506	233	  629.15
AnKDe	1	47	506	238	  638.08
AnKDe	1	47	506	244	  644.62
AnKDe	1	47	506	248	  653.49
AnKDe	1	47	506	254	  662.35
AnKDe	1	47	506	259	  668.98
AnKDe	1	47	506	265	  677.82
AnKDe	1	47	507	271	  684.52
AnKDe	1	47	507	276	  693.36
AnKDe	1	47	507	281	  702.27
AnKDe	1	47	507	286	  708.88
AnKDe	1	47	506	289	  717.79
AnKDe	1	47	506	292	  726.31
AnKDe	1	47	506	295	  732.91
AnKDe	1	47	505	298	  741.79
AnKDe	1	47	505	300	  750.65
AnKDe	1	47	504	303	  757.39
AnKDe	1	47	503	306	  766.18
AnKDe	1	47	502	309	  772.91
AnKDe	1	47	502	311	  781.76
AnKDe	1	47	502	313	  790.61
AnKDe	1	47	502	314	  797.26
AnKDe	1	47	502	316	  806.20
AnKDe	1	47	502	317	  812.82
AnKDe	1	47	502	318	  885.96
AnKDe	1	47	502	319	  894.30
AnKDe	1	47	502	321	  901.08
AnKDe	1	47	502	322	  910.13
AnKDe	1	47	502	324	  916.75
AnKDe	1	47	502	326	  925.68
AnKDe	1	47	502	327	  934.53
AnKDe	1	47	502	329	  941.28
AnKDe	1	47	502	332	  950.09
AnKDe	1	47	502	334	  956.79
AnKDe	1	47	502	335	  965.75
AnKDe	1	47	502	336	  973.39
AnKDe	1	47	502	338	  982.48
AnKDe	1	47	502	339	 1013.15
AnKDe	1	47	502	340	 1062.44
AnKDe	1	47	502	342	 1077.37
AnKDe	1	47	502	343	 1093.42
AnKDe	1	47	502	344	 1108.79
AnKDe	1	47	502	345	 1118.20
AnKDe	2	20	515	565	  325.56
AnKDe	2	20	515	557	  332.58
AnKDe	2	20	516	549	  341.38
AnKDe	2	20	516	539	  350.22
AnKDe	2	20	516	530	  356.93
AnKDe	2	20	514	521	  365.83
AnKDe	2	20	513	512	  372.56
AnKDe	2	20	512	505	  381.35
AnKDe	2	20	510	496	  388.48
AnKDe	2	20	509	488	  397.29
AnKDe	2	20	508	479	  406.10
AnKDe	2	20	507	470	  412.64
AnKDe	2	20	506	460	  421.98
AnKDe	2	20	505	450	  428.59
AnKDe	2	20	503	441	  436.23
AnKDe	2	20	499	429	  444.99
AnKDe	2	20	497	420	  453.89
AnKDe	2	20	495	411	  460.50
AnKDe	2	20	494	404	  469.73
AnKDe	2	20	494	400	  476.36
AnKDe	2	20	494	398	  486.31
AnKDe	2	20	494	395	  493.02
AnKDe	2	20	494	392	  501.83
AnKDe	2	20	494	388	  508.48
AnKDe	2	20	494	386	  517.26
AnKDe	2	20	494	384	  526.18
AnKDe	2	20	494	383	  532.70
AnKDe	2	20	495	381	  541.59
AnKDe	2	20	495	379	  548.19
AnKDe	2	20	495	377	  557.89
AnKDe	2	20	495	374	  564.51
AnKDe	2	20	496	371	  574.36
AnKDe	2	20	496	368	  580.99
AnKDe	2	20	496	367	  590.13
AnKDe	2	20	497	365	  596.76
AnKDe	2	20	497	364	  605.69
AnKDe	2	20	497	361	  612.40
AnKDe	2	20	497	360	  630.23
AnKDe	2	20	497	358	  654.58
AnKDe	2	20	498	358	  668.36
AnKDe	2	20	499	358	  686.63
AnKDe	2	20	500	358	  749.38
AnKDe	2	20	501	359	  788.85
AnKDe	2	20	502	360	  797.39
AnKDe	2	20	502	361	  806.23
AnKDe	2	20	502	363	  821.92
AnKDe	2	20	503	363	  828.59
AnKDe	2	20	504	364	  837.59
AnKDe	2	20	504	365	  852.73
AnKDe	3	14	517	568	  357.53
AnKDe	3	14	517	564	  366.60
AnKDe	3	14	518	558	  373.25
AnKDe	3	14	518	554	  382.07
AnKDe	3	14	518	548	  390.99
AnKDe	3	14	519	542	  397.66
AnKDe	3	14	519	538	  405.20
AnKDe	3	14	520	535	  414.02
AnKDe	3	14	520	532	  422.83
AnKDe	3	14	521	528	  429.45
AnKDe	3	14	521	525	  438.42
AnKDe	3	14	522	520	  447.25
AnKDe	3	14	522	518	  454.00
