ID	trialnr	pic_nr	timeover	RT_total	RT_planung	control_planning_x	control_planning_y	RT_movement	posx	posy
Nr2	28	36	0	 1205.67	  196.54	536	570	 1009.14	505	368
Nr2	29	6	0	 1196.72	  260.73	519	569	  935.99	506	370
Nr2	30	19	0	 1252.49	  340.94	526	563	  911.55	511	359
Nr2	31	47	0	 1387.49	  442.74	516	564	  944.75	508	363
Nr2	32	28	0	 1074.50	  248.87	527	566	  825.63	511	368
Nr2	33	14	0	  982.09	  223.14	515	570	  758.95	513	374
Nr2	34	35	0	 1047.94	  191.44	512	570	  856.50	512	372
Nr2	35	38	0	 1230.06	  254.49	511	562	  975.57	508	371
Nr2	36	40	0	 1061.45	  252.48	519	560	  808.97	516	353
Nr2	37	10	0	 1211.20	  290.62	516	568	  920.59	516	380
Nr2	38	39	0	 1187.11	  402.56	510	566	  784.55	519	358
Nr2	39	46	0	  994.58	    2.95	511	562	  991.63	510	361
Nr2	40	11	1	 1475.25	  467.90	512	570	 1007.35	0	0
Nr2	41	5	0	 1317.33	  340.23	523	570	  977.10	510	361
Nr2	42	45	0	 1219.61	  227.11	513	569	  992.50	512	370
Nr2	43	26	0	 1258.38	  241.81	515	566	 1016.57	506	362
Nr2	44	17	0	 1111.18	  205.99	514	568	  905.19	507	368
Nr2	45	4	0	  906.89	  187.77	521	566	  719.12	519	367
Nr2	46	15	0	 1030.76	  229.68	512	570	  801.08	509	365
Nr2	47	23	0	 1277.81	  229.48	510	567	 1048.33	514	363
Nr2	48	7	0	 1065.13	   81.09	510	570	  984.05	509	365
Nr2	49	12	0	 1039.22	   30.52	515	568	 1008.70	511	360
Nr2	50	17	0	  917.30	  294.76	510	569	  622.54	508	368
Nr2	51	28	0	 1360.46	  384.55	515	566	  975.92	511	376
Nr2	52	43	0	 1121.72	  226.87	516	567	  894.85	513	357
Nr2	53	34	0	 1414.34	  310.45	514	569	 1103.88	507	359
Nr2	54	2	0	 1116.83	  236.15	517	568	  880.68	505	352
Nr2	55	36	0	 1319.21	  207.22	520	570	 1111.99	515	373
Nr2	56	32	0	 1338.23	  251.03	520	566	 1087.21	513	368
Nr2	57	30	0	  948.74	   20.21	510	569	  928.53	522	369
Nr2	58	14	0	 1111.50	  229.91	520	566	  881.60	508	373
Nr2	59	46	1	 1475.23	   18.21	513	566	 1457.02	0	0
Nr2	60	16	0	 1402.84	  323.19	517	568	 1079.65	511	357
Nr2	61	42	0	 1041.53	  250.12	519	569	  791.41	508	365
Nr2	62	37	0	 1320.20	  240.48	518	568	 1079.71	513	359
Nr2	63	41	0	 1186.86	  227.29	517	564	  959.57	512	369
Nr2	64	8	0	 1156.02	  250.50	517	570	  905.52	509	366
Nr2	65	20	0	 1196.17	  236.40	515	566	  959.77	508	357
Nr2	66	21	0	 1094.12	  261.17	512	570	  832.96	508	361
Nr2	67	6	0	 1113.78	  305.12	512	565	  808.66	515	363
Nr2	68	1	0	 1014.20	  254.54	514	569	  759.65	508	364
Nr2	69	16	0	 1132.73	  284.06	514	568	  848.67	504	353
Nr2	70	21	0	  888.23	  246.18	515	567	  642.05	519	376
Nr2	71	42	0	 1099.07	  283.67	517	566	  815.40	506	355
Nr2	72	26	0	 1288.43	  254.70	518	566	 1033.72	510	367
Nr2	73	38	0	 1219.70	  252.37	512	568	  967.33	516	370
Nr2	74	29	0	 1305.57	  273.30	514	564	 1032.27	506	353
Nr2	75	41	0	 1276.74	  254.30	512	564	 1022.44	507	366
Nr2	76	7	0	 1041.21	  241.82	517	570	  799.38	506	356
Nr2	77	30	0	 1120.08	  217.05	512	568	  903.03	517	361
Nr2	78	47	0	 1307.28	    0.81	511	569	 1306.48	505	373
Nr2	79	33	0	 1262.93	  296.23	515	567	  966.70	510	353
Nr2	80	1	0	 1092.11	  237.65	512	565	  854.45	515	356
Nr2	81	20	0	  882.06	  114.72	513	570	  767.33	518	364
Nr2	82	11	0	 1086.35	    7.26	506	569	 1079.09	512	360
Nr2	83	3	0	 1056.91	  233.68	512	570	  823.24	511	360
Nr2	84	34	0	 1087.14	  223.63	513	568	  863.51	509	367
Nr2	85	27	0	 1300.00	  227.60	512	570	 1072.39	510	355
Nr2	86	2	0	 1183.63	   24.51	514	569	 1159.12	513	351
Nr2	87	19	0	 1303.79	  248.56	515	564	 1055.23	512	373
Nr2	88	8	0	 1418.91	  235.64	515	564	 1183.27	512	364
Nr2	89	44	0	 1226.39	  250.53	512	566	  975.86	513	367
Nr2	90	44	0	  947.63	  229.10	513	565	  718.53	509	356
Nr2	91	45	0	 1432.66	  242.34	515	566	 1190.32	506	366
Nr2	92	24	0	 1238.29	  254.24	514	567	  984.05	513	370
Nr2	93	25	1	 1475.47	  269.62	514	567	 1205.85	0	0
Nr2	94	39	0	 1469.11	  430.64	518	565	 1038.48	513	371
Nr2	95	3	1	 1475.32	  377.97	495	564	 1097.34	0	0
Nr2	96	25	0	 1434.09	  331.79	521	566	 1102.30	512	357
