ID	trialnr	pic_nr	timeover	RT_total	RT_planung	control_planning_x	control_planning_y	RT_movement	posx	posy
NadEb	1	16	0	 1069.33	  397.24	513	566	  672.09	503	365
NadEb	2	9	0	 1127.21	  320.14	516	565	  807.07	504	356
NadEb	3	4	0	 1117.14	  273.18	513	567	  843.95	507	348
NadEb	4	10	0	 1327.79	  326.52	510	570	 1001.26	512	357
NadEb	5	17	0	 1429.43	  517.76	521	566	  911.68	508	355
NadEb	6	14	0	 1384.50	  288.50	524	567	 1096.00	510	356
NadEb	7	25	0	 1089.80	  289.80	500	567	  800.00	510	360
NadEb	8	19	0	 1260.20	  363.99	512	570	  896.21	516	368
NadEb	9	45	0	 1267.48	  308.91	517	570	  958.57	507	356
NadEb	10	11	0	  927.27	  271.98	516	566	  655.29	509	357
NadEb	11	2	0	 1257.35	  369.62	512	569	  887.74	507	363
NadEb	12	28	0	  990.39	  197.12	518	570	  793.28	507	359
NadEb	13	5	0	 1404.57	  436.73	515	567	  967.84	510	359
NadEb	14	44	0	 1209.01	  376.16	515	565	  832.85	514	361
NadEb	15	36	0	 1136.47	  375.70	505	567	  760.77	509	368
NadEb	16	26	0	 1041.49	  386.50	512	570	  655.00	508	358
NadEb	17	48	0	  984.05	  294.70	513	561	  689.35	508	357
NadEb	18	32	0	  975.52	  319.08	510	561	  656.44	509	355
NadEb	19	12	1	 1475.59	  271.08	519	566	 1204.51	0	0
NadEb	20	33	0	 1189.71	  334.59	519	566	  855.13	512	357
NadEb	21	21	0	 1158.88	  326.52	509	564	  832.36	510	360
NadEb	22	26	0	 1215.63	  319.66	508	569	  895.97	502	359
NadEb	23	48	0	 1413.44	  333.53	509	567	 1079.91	504	360
NadEb	24	24	0	 1411.86	  323.23	511	560	 1088.63	512	357
NadEb	25	42	0	 1225.98	  217.36	518	568	 1008.63	506	358
NadEb	26	4	0	 1223.58	  288.96	515	567	  934.61	507	358
NadEb	27	47	0	 1366.40	  270.03	515	567	 1096.37	507	361
NadEb	28	9	0	 1270.05	  271.16	516	568	  998.88	510	360
NadEb	29	34	0	 1099.26	  281.81	513	567	  817.45	515	357
NadEb	30	41	0	 1221.26	  332.77	509	568	  888.49	509	358
NadEb	31	17	0	 1037.46	  300.35	511	560	  737.11	508	359
NadEb	32	39	0	 1177.83	  304.48	514	565	  873.35	507	359
NadEb	33	8	0	 1050.57	  273.37	500	568	  777.20	510	359
NadEb	34	16	1	 1475.34	  455.42	516	568	 1019.91	0	0
NadEb	35	31	0	 1152.54	  399.35	509	570	  753.19	505	359
NadEb	36	14	0	  976.95	  264.12	518	562	  712.84	516	363
