ID	trialnr	pic_nr	timeover	RT_total	RT_planung	control_planning_x	control_planning_y	RT_movement	posx	posy
KarBe	31	31	0	 1389.52	  381.91	485	564	 1007.61	503	356
KarBe	32	37	1	 1475.38	  269.17	512	567	 1206.21	0	0
KarBe	33	8	0	 1238.28	  294.24	514	567	  944.04	501	354
KarBe	34	34	0	  907.37	  299.56	507	567	  607.81	511	360
KarBe	35	34	0	 1098.88	  314.57	506	564	  784.31	505	354
KarBe	36	26	0	  990.41	  246.43	513	568	  743.98	509	367
KarBe	37	2	0	 1048.78	  271.62	510	570	  777.15	501	355
KarBe	38	41	0	  662.22	   79.10	514	570	  583.12	505	370
KarBe	39	1	0	 1013.74	  156.15	512	569	  857.59	503	349
KarBe	40	9	0	 1068.15	   83.68	513	569	  984.47	503	365
KarBe	41	15	0	  921.95	  193.62	513	569	  728.33	512	354
KarBe	42	20	0	  988.59	  219.92	506	569	  768.66	498	370
KarBe	43	6	0	 1022.06	    5.07	514	570	 1016.99	501	350
KarBe	44	14	0	  771.96	    0.80	517	570	  771.16	507	374
KarBe	45	30	0	 1045.55	   28.92	514	569	 1016.63	503	369
KarBe	46	46	0	  987.43	   66.68	511	570	  920.75	505	361
KarBe	47	29	0	  763.75	  258.79	515	568	  504.96	504	364
KarBe	48	19	0	  980.71	  164.87	515	570	  815.84	504	359
KarBe	49	42	0	  989.97	  237.52	513	570	  752.45	502	359
KarBe	50	13	0	 1198.63	  262.69	514	566	  935.95	508	350
KarBe	51	10	0	  885.75	  244.85	510	570	  640.90	510	358
KarBe	52	25	0	  930.89	    2.96	514	569	  927.93	513	372
KarBe	53	4	0	  957.08	  189.78	510	569	  767.30	502	365
KarBe	54	28	0	  903.04	  223.27	513	570	  679.76	503	362
KarBe	55	12	0	 1106.07	  275.81	512	569	  830.26	513	354
KarBe	56	35	0	 1134.07	  207.20	509	570	  926.87	510	366
KarBe	57	39	0	  983.51	  128.04	508	570	  855.47	507	358
KarBe	58	6	0	 1192.85	  240.14	507	567	  952.72	497	357
KarBe	59	43	0	  839.51	   39.24	515	569	  800.26	499	370
KarBe	60	21	0	 1167.37	  279.49	516	566	  887.88	505	348
KarBe	61	23	0	 1093.49	   45.53	509	569	 1047.96	503	353
KarBe	62	9	0	 1218.92	   35.02	511	570	 1183.90	503	373
KarBe	63	30	0	 1337.18	  282.06	516	568	 1055.12	505	359
KarBe	64	12	0	 1212.18	  275.10	502	570	  937.08	504	357
KarBe	65	24	0	  922.33	  114.68	515	570	  807.66	506	370
KarBe	66	27	0	 1053.97	  454.99	515	564	  598.98	507	371
KarBe	67	33	0	  860.65	   13.40	510	567	  847.24	510	379
KarBe	68	21	0	 1170.35	  258.72	508	567	  911.63	500	354
KarBe	69	11	0	 1075.14	    0.76	512	561	 1074.38	510	368
KarBe	70	40	0	 1015.75	  239.75	505	568	  776.00	504	367
KarBe	71	26	0	 1023.21	  248.04	512	570	  775.17	506	365
KarBe	72	19	0	 1094.93	  182.10	513	568	  912.83	506	374
KarBe	73	13	1	 1475.48	  411.40	626	568	 1064.08	0	0
KarBe	74	18	0	 1163.82	  427.97	504	563	  735.86	506	364
KarBe	75	11	0	  813.52	   30.67	510	570	  782.85	514	354
KarBe	76	31	0	  980.99	   30.74	511	566	  950.26	508	362
KarBe	77	24	0	 1022.37	  294.69	511	568	  727.68	505	356
KarBe	78	27	0	  894.37	  221.76	511	570	  672.61	496	373
KarBe	79	35	0	 1066.97	  258.58	512	570	  808.39	506	355
KarBe	80	46	0	  783.12	  231.63	514	570	  551.49	505	343
KarBe	81	32	0	  999.92	  278.36	512	567	  721.57	503	366
KarBe	82	22	0	  950.61	  262.57	511	565	  688.04	511	363
KarBe	83	39	0	  983.94	    0.76	512	562	  983.18	505	356
KarBe	84	1	0	  800.57	   87.59	510	567	  712.99	505	372
KarBe	85	45	0	 1060.73	  228.44	510	565	  832.29	502	359
KarBe	86	43	0	  703.85	   15.71	514	569	  688.15	505	368
KarBe	87	29	0	  892.81	  269.69	511	566	  623.11	500	353
KarBe	88	36	0	  849.64	  281.41	509	565	  568.23	520	369
KarBe	89	3	0	 1023.89	  271.85	521	568	  752.04	494	373
KarBe	90	38	0	  781.28	    0.75	515	560	  780.53	504	376
KarBe	91	14	0	  830.79	    7.05	511	566	  823.74	512	359
KarBe	92	10	0	 1285.54	  260.90	518	568	 1024.65	508	369
KarBe	93	15	0	  834.31	    0.82	511	560	  833.48	509	354
KarBe	94	40	0	 1016.01	  128.16	512	570	  887.85	507	353
KarBe	95	4	0	  933.34	  110.38	511	570	  822.96	499	352
KarBe	96	18	0	  792.65	  191.68	509	567	  600.97	508	360
