ID	trialnr	pic_nr	timeover	RT_total	RT_planung	control_planning_x	control_planning_y	RT_movement	posx	posy
KurGi	1	43	0	 1220.35	  363.42	512	569	  856.93	518	373
KurGi	2	7	0	 1314.90	  516.22	510	570	  798.68	503	363
KurGi	3	7	1	 1475.15	  641.85	511	566	  833.29	0	0
KurGi	4	37	0	 1065.54	  290.16	510	568	  775.38	520	367
KurGi	5	47	0	 1087.82	  320.18	511	568	  767.63	505	359
KurGi	6	43	0	 1139.76	  403.57	514	570	  736.18	500	376
KurGi	7	22	0	 1111.83	  350.92	514	570	  760.92	529	351
KurGi	8	14	0	  899.24	  330.03	512	568	  569.21	516	360
KurGi	9	8	0	  935.40	  286.10	512	569	  649.29	489	349
KurGi	10	4	0	 1161.30	  594.72	515	569	  566.58	548	353
KurGi	11	38	0	 1283.10	  827.43	515	570	  455.68	521	383
KurGi	12	3	0	  880.69	  535.09	512	559	  345.59	516	365
KurGi	13	15	0	  924.74	  283.95	515	564	  640.79	511	341
KurGi	14	45	0	 1091.95	  363.14	508	568	  728.81	508	352
KurGi	15	32	0	 1024.75	  319.23	511	570	  705.52	520	346
KurGi	16	46	0	  990.70	  359.51	508	565	  631.18	508	355
KurGi	17	2	0	 1127.97	  607.50	510	568	  520.47	516	369
KurGi	18	35	1	 1475.30	  570.68	512	565	  904.63	0	0
KurGi	19	42	0	  772.30	  275.80	514	566	  496.50	509	363
KurGi	20	38	0	 1373.36	  620.82	534	560	  752.54	523	364
KurGi	21	19	0	  963.67	   91.35	512	569	  872.32	506	350
KurGi	22	44	0	 1157.35	  388.62	522	570	  768.73	542	366
KurGi	23	17	0	 1030.43	  463.13	506	565	  567.30	510	361
KurGi	24	27	0	 1431.22	  495.56	512	563	  935.66	520	360
KurGi	25	16	0	  948.96	  333.88	514	567	  615.07	528	369
KurGi	26	31	0	 1470.95	  710.74	511	566	  760.21	510	376
KurGi	27	47	0	 1075.65	  307.50	514	570	  768.15	511	359
KurGi	28	16	0	 1049.85	  537.04	516	570	  512.81	533	368
KurGi	29	26	0	  998.47	  382.49	511	570	  615.98	512	359
KurGi	30	6	0	 1174.87	  415.59	515	570	  759.28	510	361
KurGi	31	48	0	  960.72	  335.68	517	567	  625.04	516	344
KurGi	32	15	1	 1475.38	  386.00	506	569	 1089.38	0	0
KurGi	33	28	1	 1475.25	  524.18	511	569	  951.07	0	0
KurGi	34	17	0	  995.49	  388.30	501	565	  607.19	503	369
KurGi	35	20	0	  917.09	  364.92	511	566	  552.17	507	345
KurGi	36	14	0	  720.00	  263.13	515	565	  456.87	525	376
KurGi	37	18	0	  946.98	  306.68	512	569	  640.30	504	356
KurGi	38	48	0	  653.03	   68.93	512	569	  584.10	518	362
KurGi	39	30	0	  845.04	  269.33	512	565	  575.71	533	363
KurGi	40	26	0	  673.22	  241.78	511	565	  431.44	515	362
KurGi	41	31	1	 1475.09	  806.56	512	570	  668.54	0	0
KurGi	42	24	0	 1054.54	  336.12	509	569	  718.42	527	365
KurGi	43	18	1	 1475.12	  796.27	509	569	  678.85	0	0
KurGi	44	24	0	 1030.34	  407.22	513	565	  623.12	513	361
KurGi	45	10	0	 1052.16	  413.99	516	566	  638.17	512	356
KurGi	46	6	0	 1324.13	  620.23	511	570	  703.90	509	343
KurGi	47	9	0	 1078.87	  342.68	512	567	  736.19	522	357
KurGi	48	13	0	  947.35	  322.04	511	569	  625.31	527	357
KurGi	49	29	0	  821.68	  269.68	512	564	  552.00	533	366
KurGi	50	42	0	  932.95	  285.55	511	567	  647.39	497	340
KurGi	51	41	0	  766.37	  271.51	511	568	  494.87	509	344
KurGi	52	36	0	 1048.37	  321.10	510	566	  727.27	503	379
KurGi	53	35	0	 1013.35	  294.82	518	568	  718.53	510	357
KurGi	54	34	0	  972.94	  340.64	512	564	  632.30	523	363
KurGi	55	8	0	  991.14	  310.67	508	566	  680.46	492	339
KurGi	56	32	0	 1216.12	  590.50	515	568	  625.62	499	365
KurGi	57	22	0	  997.88	  285.68	512	567	  712.20	532	340
KurGi	58	41	0	  989.77	  252.92	492	570	  736.85	501	354
KurGi	59	33	0	 1117.65	  334.20	511	566	  783.46	532	353
KurGi	60	21	0	  992.40	  440.37	505	569	  552.03	525	361
KurGi	61	40	0	  705.23	  258.42	503	568	  446.81	505	357
KurGi	62	21	0	  903.04	  302.28	513	566	  600.76	525	344
KurGi	63	44	1	 1475.46	  683.02	506	570	  792.44	0	0
KurGi	64	36	0	  763.05	  299.57	515	570	  463.48	520	355
KurGi	65	11	0	 1021.86	  260.67	513	563	  761.19	521	377
KurGi	66	1	0	  836.15	  292.07	510	566	  544.08	510	353
