ID	trialnr	pic_nr	timeover	RT_total	RT_planung	control_planning_x	control_planning_y	RT_movement	posx	posy
SoeHa	31	1	0	 1003.72	  269.65	513	569	  734.07	509	360
SoeHa	32	44	0	 1073.92	  177.39	510	568	  896.54	507	366
SoeHa	33	10	0	  990.18	  221.61	511	570	  768.58	501	362
SoeHa	34	27	0	 1038.10	  294.20	511	569	  743.90	504	360
SoeHa	35	35	0	 1037.02	  229.35	508	570	  807.68	506	366
SoeHa	36	42	0	 1049.99	  241.70	512	568	  808.29	507	366
SoeHa	37	6	0	 1144.38	  208.24	512	567	  936.14	507	367
SoeHa	38	2	0	  946.89	  169.13	511	569	  777.76	506	378
SoeHa	39	26	0	  995.10	   58.47	509	570	  936.63	502	363
SoeHa	40	36	0	 1003.57	  156.88	512	569	  846.69	502	372
SoeHa	41	24	0	 1066.62	   81.86	512	569	  984.76	504	374
SoeHa	42	21	0	  990.70	  286.61	510	570	  704.09	505	359
SoeHa	43	4	0	  919.65	  287.74	513	568	  631.92	502	360
SoeHa	44	43	0	  890.89	  331.71	513	568	  559.18	500	363
SoeHa	45	13	0	  951.71	  312.07	512	568	  639.65	501	356
SoeHa	46	18	0	 1057.05	  202.53	509	570	  854.52	505	373
SoeHa	47	9	0	  885.81	   62.61	511	570	  823.20	502	374
SoeHa	48	22	0	  817.91	  250.58	512	567	  567.33	505	364
SoeHa	49	12	0	  800.75	   80.80	513	570	  719.95	499	367
SoeHa	50	39	0	 1041.84	  128.78	510	570	  913.06	503	379
SoeHa	51	13	0	  830.88	  223.31	511	570	  607.57	506	360
SoeHa	52	23	0	 1052.11	   37.34	512	570	 1014.77	507	374
SoeHa	53	11	0	  840.92	  194.45	512	567	  646.47	504	370
SoeHa	54	14	0	 1112.62	  168.47	510	569	  944.16	506	373
SoeHa	55	40	0	 1076.58	   92.05	510	570	  984.53	508	373
SoeHa	56	40	0	 1067.24	  267.35	513	569	  799.90	502	370
SoeHa	57	29	0	 1096.95	   81.27	512	570	 1015.69	504	372
SoeHa	58	35	0	 1044.58	   93.18	512	570	  951.40	508	376
SoeHa	59	20	0	 1241.34	  137.45	510	569	 1103.90	508	377
SoeHa	60	38	0	  944.63	   79.45	511	570	  865.18	510	376
SoeHa	61	15	0	 1026.14	  281.81	509	570	  744.33	507	375
SoeHa	62	34	0	 1032.96	   41.38	512	570	  991.58	508	375
SoeHa	63	29	0	 1054.50	  254.68	512	569	  799.82	507	369
SoeHa	64	39	0	 1370.79	  363.08	516	569	 1007.71	505	370
SoeHa	65	47	0	 1027.60	  330.21	513	570	  697.40	514	371
SoeHa	66	6	0	 1418.30	  409.43	511	570	 1008.88	512	370
SoeHa	67	32	0	 1263.39	  336.41	511	569	  926.98	508	371
SoeHa	68	16	0	 1004.67	  332.12	513	570	  672.55	512	371
SoeHa	69	1	0	  835.73	  178.94	511	570	  656.79	508	366
SoeHa	70	21	0	 1130.62	  242.51	512	570	  888.11	516	366
SoeHa	71	4	0	  948.46	  229.26	512	570	  719.20	514	374
SoeHa	72	44	0	  958.20	  102.09	512	570	  856.11	506	364
SoeHa	73	33	0	 1064.75	   70.82	512	570	  993.93	511	373
SoeHa	74	19	0	 1052.07	  292.04	511	568	  760.03	513	367
SoeHa	75	33	0	  737.72	   57.95	508	568	  679.77	508	364
SoeHa	76	28	0	  804.64	   37.60	510	570	  767.03	505	369
SoeHa	77	32	0	  949.84	  261.21	515	567	  688.63	510	365
SoeHa	78	46	0	  760.86	   56.02	510	570	  704.84	506	371
SoeHa	79	2	0	  889.75	   49.68	512	570	  840.07	511	372
SoeHa	80	17	0	  789.63	  237.73	511	561	  551.90	515	372
SoeHa	81	37	0	  870.79	   37.51	513	570	  833.28	514	370
SoeHa	82	28	0	  755.54	   52.40	513	569	  703.14	512	373
SoeHa	83	22	0	  877.60	   61.09	512	569	  816.51	513	373
SoeHa	84	30	0	  761.88	  185.88	513	569	  576.00	507	371
SoeHa	85	12	0	  676.95	   60.50	511	570	  616.45	515	369
SoeHa	86	34	0	  770.61	   66.91	510	570	  703.70	516	372
SoeHa	87	20	0	  874.91	  146.57	510	570	  728.34	513	373
SoeHa	88	43	0	  984.34	  328.24	512	565	  656.10	514	369
SoeHa	89	31	0	 1042.20	  273.39	512	568	  768.81	516	368
SoeHa	90	19	0	 1030.14	   63.01	510	570	  967.13	511	383
SoeHa	91	31	0	 1229.76	  302.30	510	570	  927.46	514	378
SoeHa	92	3	0	  955.19	  171.07	512	570	  784.13	510	372
SoeHa	93	15	0	  868.66	   83.02	511	570	  785.63	516	374
SoeHa	94	45	0	  925.13	  172.96	513	570	  752.17	515	373
SoeHa	95	7	0	  894.46	  175.66	512	569	  718.79	515	380
SoeHa	96	24	0	 1412.16	  244.13	511	568	 1168.03	510	370
