ID	trialnr	pic_nr	timeover	RT_total	RT_planung	control_planning_x	control_planning_y	RT_movement	posx	posy
LisDe	52	28	0	 1008.50	  239.93	512	567	  768.56	520	371
LisDe	53	27	0	 1056.23	  391.89	509	569	  664.34	516	359
LisDe	54	19	0	  934.03	  308.62	509	565	  625.40	508	359
LisDe	55	47	0	  888.82	  329.62	511	568	  559.20	502	356
LisDe	56	38	0	  821.58	  340.84	512	565	  480.74	541	367
LisDe	57	34	0	  813.73	  235.69	514	569	  578.04	522	362
LisDe	58	32	0	  853.18	  315.86	512	567	  537.32	510	339
LisDe	59	26	0	  826.21	  312.99	510	565	  513.22	505	365
LisDe	60	23	0	  848.44	  281.07	516	570	  567.37	526	375
LisDe	61	30	0	  806.21	  269.84	509	566	  536.37	518	347
LisDe	62	26	0	  924.11	  365.30	503	565	  558.81	503	364
LisDe	63	40	0	  800.95	  279.46	512	565	  521.49	540	375
LisDe	64	14	0	  696.09	  271.58	511	565	  424.52	488	369
LisDe	65	20	0	  958.25	  373.53	510	566	  584.73	519	368
LisDe	66	10	0	 1015.50	  296.79	511	570	  718.70	509	363
LisDe	67	47	0	  815.12	  231.15	513	565	  583.97	523	359
LisDe	68	36	0	  943.86	  350.29	508	567	  593.57	516	354
LisDe	69	36	0	  965.08	  252.42	510	569	  712.66	508	350
LisDe	70	46	0	  853.75	  332.03	516	567	  521.72	519	363
LisDe	71	25	0	  907.79	  315.77	507	562	  592.02	510	366
LisDe	72	22	0	  751.39	  231.11	511	562	  520.29	520	363
LisDe	73	6	0	  841.91	  247.99	517	568	  593.91	505	370
LisDe	74	39	0	  967.72	  408.80	515	564	  558.92	520	374
LisDe	75	23	0	  833.87	  258.95	518	568	  574.92	544	366
LisDe	76	22	0	  713.30	  225.70	501	568	  487.60	524	357
LisDe	77	16	0	  853.30	  276.80	514	569	  576.51	499	370
LisDe	78	2	0	  890.65	  252.23	514	563	  638.42	511	355
LisDe	79	21	0	  808.79	  270.99	516	570	  537.80	522	362
LisDe	80	19	0	  775.26	   87.89	505	569	  687.37	513	363
LisDe	81	12	0	  736.16	  104.43	525	566	  631.73	537	368
LisDe	82	13	0	  716.58	   51.97	510	570	  664.61	516	356
LisDe	83	21	0	  830.81	  222.65	514	570	  608.16	517	372
LisDe	84	8	0	  887.16	  398.68	492	565	  488.48	521	367
LisDe	85	30	0	  835.64	  258.54	506	565	  577.10	517	362
LisDe	86	28	0	  888.71	  232.78	511	567	  655.93	512	361
LisDe	87	1	0	  981.79	  269.77	514	567	  712.02	520	361
LisDe	88	29	0	  847.10	  230.04	512	568	  617.06	525	353
LisDe	89	31	0	  764.31	  236.61	498	569	  527.71	515	356
LisDe	90	8	0	  798.42	  262.65	506	570	  535.78	503	365
LisDe	91	17	0	  885.62	  334.44	516	570	  551.18	527	370
LisDe	92	15	0	  841.76	  290.66	508	567	  551.10	509	372
LisDe	93	11	0	  880.70	  296.06	506	569	  584.64	507	358
LisDe	94	11	0	  894.44	  230.74	514	562	  663.70	517	368
LisDe	95	18	0	  795.80	  227.48	507	565	  568.32	520	368
LisDe	96	24	0	  788.57	  251.24	513	567	  537.32	507	364
